timestamp,status,raw_angle,kalman_angle,shoulder_y_velocity
2026-06-05 18:03:24,LYING,0.00,0.18,0.0000
2026-06-05 18:03:24,LYING,0.00,0.18,0.0000
2026-06-05 18:03:24,LYING,0.00,0.17,0.0000
2026-06-05 18:03:24,LYING,0.00,0.17,0.0000
2026-06-05 18:03:24,LYING,0.00,0.17,0.0000
2026-06-05 18:03:25,LYING,0.00,0.16,0.0000
2026-06-05 18:03:25,LYING,0.00,0.16,0.0000
2026-06-05 18:03:25,LYING,0.00,0.16,0.0000
2026-06-05 18:03:25,LYING,0.00,0.15,0.0000
2026-06-05 18:03:26,LYING,0.00,0.15,0.0000
2026-06-05 18:03:26,LYING,1.68,0.18,0.0000
2026-06-05 18:03:26,LYING,0.81,0.19,0.0000
2026-06-05 18:03:26,LYING,0.77,0.21,0.0000
2026-06-05 18:03:27,LYING,1.63,0.24,0.0000
2026-06-05 18:03:27,LYING,0.50,0.24,0.0000
2026-06-05 18:03:27,LYING,0.00,0.24,0.0000
2026-06-05 18:03:27,LYING,0.00,0.23,0.0000
2026-06-05 18:03:27,LYING,0.00,0.23,0.0000
2026-06-05 18:03:27,LYING,0.00,0.22,0.0000
2026-06-05 18:03:27,LYING,0.00,0.22,0.0000
2026-06-05 18:03:28,LYING,44.24,1.12,0.0000
2026-06-05 18:03:28,LYING,21.52,1.54,0.0000
2026-06-05 18:03:28,LYING,5.84,1.62,0.0000
2026-06-05 18:03:28,LYING,5.27,1.70,0.0000
2026-06-05 18:03:28,LYING,69.81,3.09,0.0000
2026-06-05 18:03:28,LYING,0.00,3.02,0.0000
2026-06-05 18:35:51,NORMAL,0.00,18.00,0.0000
2026-06-05 18:35:52,LYING,0.00,10.00,0.0000
2026-06-05 18:35:52,LYING,0.00,6.92,0.0000
2026-06-05 18:35:52,LYING,0.00,5.29,0.0000
2026-06-05 18:35:52,LYING,0.00,4.28,0.0000
2026-06-05 18:35:52,LYING,0.00,3.59,0.0000
2026-06-05 18:35:52,LYING,0.00,3.09,0.0000
2026-06-05 18:35:52,LYING,0.00,2.72,0.0000
2026-06-05 18:35:52,LYING,0.00,2.42,0.0000
2026-06-05 18:35:52,LYING,0.00,2.18,0.0000
2026-06-05 18:35:52,LYING,0.00,1.98,0.0000
2026-06-05 18:35:52,LYING,0.00,1.82,0.0000
2026-06-05 18:35:52,LYING,0.00,1.68,0.0000
2026-06-05 18:35:53,LYING,0.00,1.56,0.0000
2026-06-05 18:35:53,LYING,0.00,1.45,0.0000
2026-06-05 18:35:53,LYING,0.00,1.36,0.0000
2026-06-05 18:35:53,LYING,0.00,1.28,0.0000
2026-06-05 18:35:53,LYING,0.00,1.21,0.0000
2026-06-05 18:35:53,LYING,0.00,1.14,0.0000
2026-06-05 18:35:53,LYING,0.00,1.08,0.0000
2026-06-05 18:35:53,LYING,0.00,1.03,0.0000
2026-06-05 18:35:53,LYING,0.00,0.98,0.0000
2026-06-05 18:35:53,LYING,0.00,0.93,0.0000
2026-06-05 18:35:53,LYING,0.00,0.89,0.0000
2026-06-05 18:35:53,LYING,0.00,0.85,0.0000
2026-06-05 18:35:53,LYING,0.00,0.82,0.0000
2026-06-05 18:35:54,LYING,0.00,0.79,0.0000
2026-06-05 18:35:54,LYING,0.00,0.76,0.0000
2026-06-05 18:35:54,LYING,0.00,0.73,0.0000
2026-06-05 18:35:54,LYING,0.00,0.70,0.0000
2026-06-05 18:35:54,LYING,0.00,0.68,0.0000
2026-06-05 18:35:54,LYING,0.00,0.65,0.0000
2026-06-05 18:35:54,LYING,0.00,0.63,0.0000
2026-06-05 18:35:54,LYING,0.00,0.61,0.0000
2026-06-05 18:35:54,LYING,0.00,0.59,0.0000
2026-06-05 18:35:54,LYING,0.00,0.57,0.0000
2026-06-05 18:35:54,LYING,0.00,0.55,0.0000
2026-06-05 18:35:54,LYING,0.00,0.53,0.0000
2026-06-05 18:35:54,LYING,0.00,0.52,0.0000
2026-06-05 18:35:55,LYING,0.00,0.50,0.0000
2026-06-05 18:35:55,LYING,0.00,0.49,0.0000
2026-06-05 18:35:55,LYING,0.00,0.47,0.0000
2026-06-05 18:35:55,LYING,0.00,0.46,0.0000
2026-06-05 18:35:55,LYING,0.00,0.45,0.0000
2026-06-05 18:35:55,LYING,0.00,0.44,0.0000
2026-06-05 18:35:55,LYING,0.00,0.42,0.0000
2026-06-05 18:35:55,LYING,0.00,0.41,0.0000
2026-06-05 18:35:55,LYING,0.00,0.40,0.0000
2026-06-05 18:35:55,LYING,0.00,0.39,0.0000
2026-06-05 18:35:55,LYING,0.00,0.38,0.0000
2026-06-05 18:35:55,LYING,0.00,0.37,0.0000
2026-06-05 18:35:55,LYING,0.00,0.36,0.0000
2026-06-05 18:35:56,LYING,0.00,0.35,0.0000
2026-06-05 18:35:56,LYING,0.00,0.34,0.0000
2026-06-05 18:35:56,LYING,0.00,0.33,0.0000
2026-06-05 18:35:56,LYING,0.00,0.33,0.0000
2026-06-05 18:35:56,LYING,0.00,0.32,0.0000
2026-06-05 18:35:56,LYING,0.00,0.31,0.0000
2026-06-05 18:35:56,LYING,0.00,0.30,0.0000
2026-06-05 18:35:56,LYING,0.00,0.30,0.0000
2026-06-05 18:35:57,LYING,0.00,0.29,0.0000
2026-06-05 18:35:57,LYING,0.00,0.28,0.0000
2026-06-05 18:35:57,LYING,0.00,0.28,0.0000
2026-06-05 18:35:57,LYING,2.25,0.32,-0.0019
2026-06-05 18:35:57,LYING,0.00,0.31,0.0019
2026-06-05 18:35:58,LYING,0.00,0.31,0.0000
2026-06-05 18:35:58,LYING,0.00,0.30,0.0000
2026-06-05 18:35:58,LYING,0.00,0.29,0.0000
2026-06-05 18:35:58,LYING,0.00,0.29,0.0000
2026-06-05 18:35:58,LYING,0.00,0.28,0.0000
2026-06-05 18:35:58,LYING,0.00,0.27,0.0000
